id,split,clean_path,noisy_path
p287_146,train,data/voicebank_demand/train/clean/p287_146.wav,data/voicebank_demand/train/noisy/p287_146.wav
p287_147,train,data/voicebank_demand/train/clean/p287_147.wav,data/voicebank_demand/train/noisy/p287_147.wav
p287_148,train,data/voicebank_demand/train/clean/p287_148.wav,data/voicebank_demand/train/noisy/p287_148.wav
p287_149,train,data/voicebank_demand/train/clean/p287_149.wav,data/voicebank_demand/train/noisy/p287_149.wav
p287_150,train,data/voicebank_demand/train/clean/p287_150.wav,data/voicebank_demand/train/noisy/p287_150.wav
p287_151,train,data/voicebank_demand/train/clean/p287_151.wav,data/voicebank_demand/train/noisy/p287_151.wav
p287_152,train,data/voicebank_demand/train/clean/p287_152.wav,data/voicebank_demand/train/noisy/p287_152.wav
p287_153,train,data/voicebank_demand/train/clean/p287_153.wav,data/voicebank_demand/train/noisy/p287_153.wav
p287_154,train,data/voicebank_demand/train/clean/p287_154.wav,data/voicebank_demand/train/noisy/p287_154.wav
p287_155,train,data/voicebank_demand/train/clean/p287_155.wav,data/voicebank_demand/train/noisy/p287_155.wav
p287_156,train,data/voicebank_demand/train/clean/p287_156.wav,data/voicebank_demand/train/noisy/p287_156.wav
p287_157,train,data/voicebank_demand/train/clean/p287_157.wav,data/voicebank_demand/train/noisy/p287_157.wav
p287_158,train,data/voicebank_demand/train/clean/p287_158.wav,data/voicebank_demand/train/noisy/p287_158.wav
p287_159,train,data/voicebank_demand/train/clean/p287_159.wav,data/voicebank_demand/train/noisy/p287_159.wav
p287_160,train,data/voicebank_demand/train/clean/p287_160.wav,data/voicebank_demand/train/noisy/p287_160.wav
p287_161,train,data/voicebank_demand/train/clean/p287_161.wav,data/voicebank_demand/train/noisy/p287_161.wav
p287_162,train,data/voicebank_demand/train/clean/p287_162.wav,data/voicebank_demand/train/noisy/p287_162.wav
p287_163,train,data/voicebank_demand/train/clean/p287_163.wav,data/voicebank_demand/train/noisy/p287_163.wav
p287_164,train,data/voicebank_demand/train/clean/p287_164.wav,data/voicebank_demand/train/noisy/p287_164.wav
p287_165,train,data/voicebank_demand/train/clean/p287_165.wav,data/voicebank_demand/train/noisy/p287_165.wav
p287_166,train,data/voicebank_demand/train/clean/p287_166.wav,data/voicebank_demand/train/noisy/p287_166.wav
p287_167,train,data/voicebank_demand/train/clean/p287_167.wav,data/voicebank_demand/train/noisy/p287_167.wav
p287_168,train,data/voicebank_demand/train/clean/p287_168.wav,data/voicebank_demand/train/noisy/p287_168.wav
p287_169,train,data/voicebank_demand/train/clean/p287_169.wav,data/voicebank_demand/train/noisy/p287_169.wav
p287_170,train,data/voicebank_demand/train/clean/p287_170.wav,data/voicebank_demand/train/noisy/p287_170.wav
p287_171,train,data/voicebank_demand/train/clean/p287_171.wav,data/voicebank_demand/train/noisy/p287_171.wav
p287_172,train,data/voicebank_demand/train/clean/p287_172.wav,data/voicebank_demand/train/noisy/p287_172.wav
p287_173,train,data/voicebank_demand/train/clean/p287_173.wav,data/voicebank_demand/train/noisy/p287_173.wav
p287_174,train,data/voicebank_demand/train/clean/p287_174.wav,data/voicebank_demand/train/noisy/p287_174.wav
p287_175,train,data/voicebank_demand/train/clean/p287_175.wav,data/voicebank_demand/train/noisy/p287_175.wav
p287_176,train,data/voicebank_demand/train/clean/p287_176.wav,data/voicebank_demand/train/noisy/p287_176.wav
p287_177,train,data/voicebank_demand/train/clean/p287_177.wav,data/voicebank_demand/train/noisy/p287_177.wav
p287_178,train,data/voicebank_demand/train/clean/p287_178.wav,data/voicebank_demand/train/noisy/p287_178.wav
p287_179,train,data/voicebank_demand/train/clean/p287_179.wav,data/voicebank_demand/train/noisy/p287_179.wav
p287_180,train,data/voicebank_demand/train/clean/p287_180.wav,data/voicebank_demand/train/noisy/p287_180.wav
p287_181,train,data/voicebank_demand/train/clean/p287_181.wav,data/voicebank_demand/train/noisy/p287_181.wav
p287_182,train,data/voicebank_demand/train/clean/p287_182.wav,data/voicebank_demand/train/noisy/p287_182.wav
p287_183,train,data/voicebank_demand/train/clean/p287_183.wav,data/voicebank_demand/train/noisy/p287_183.wav
p287_184,train,data/voicebank_demand/train/clean/p287_184.wav,data/voicebank_demand/train/noisy/p287_184.wav
p287_185,train,data/voicebank_demand/train/clean/p287_185.wav,data/voicebank_demand/train/noisy/p287_185.wav
p287_186,train,data/voicebank_demand/train/clean/p287_186.wav,data/voicebank_demand/train/noisy/p287_186.wav
p287_187,train,data/voicebank_demand/train/clean/p287_187.wav,data/voicebank_demand/train/noisy/p287_187.wav
p287_188,train,data/voicebank_demand/train/clean/p287_188.wav,data/voicebank_demand/train/noisy/p287_188.wav
p287_189,train,data/voicebank_demand/train/clean/p287_189.wav,data/voicebank_demand/train/noisy/p287_189.wav
p287_190,train,data/voicebank_demand/train/clean/p287_190.wav,data/voicebank_demand/train/noisy/p287_190.wav
p287_191,train,data/voicebank_demand/train/clean/p287_191.wav,data/voicebank_demand/train/noisy/p287_191.wav
p287_192,train,data/voicebank_demand/train/clean/p287_192.wav,data/voicebank_demand/train/noisy/p287_192.wav
p287_193,train,data/voicebank_demand/train/clean/p287_193.wav,data/voicebank_demand/train/noisy/p287_193.wav
p287_194,train,data/voicebank_demand/train/clean/p287_194.wav,data/voicebank_demand/train/noisy/p287_194.wav
p287_195,train,data/voicebank_demand/train/clean/p287_195.wav,data/voicebank_demand/train/noisy/p287_195.wav
p287_196,train,data/voicebank_demand/train/clean/p287_196.wav,data/voicebank_demand/train/noisy/p287_196.wav
p287_197,train,data/voicebank_demand/train/clean/p287_197.wav,data/voicebank_demand/train/noisy/p287_197.wav
p287_198,train,data/voicebank_demand/train/clean/p287_198.wav,data/voicebank_demand/train/noisy/p287_198.wav
p287_199,train,data/voicebank_demand/train/clean/p287_199.wav,data/voicebank_demand/train/noisy/p287_199.wav
p287_200,train,data/voicebank_demand/train/clean/p287_200.wav,data/voicebank_demand/train/noisy/p287_200.wav
p287_201,train,data/voicebank_demand/train/clean/p287_201.wav,data/voicebank_demand/train/noisy/p287_201.wav
p287_202,train,data/voicebank_demand/train/clean/p287_202.wav,data/voicebank_demand/train/noisy/p287_202.wav
p287_203,train,data/voicebank_demand/train/clean/p287_203.wav,data/voicebank_demand/train/noisy/p287_203.wav
p287_204,train,data/voicebank_demand/train/clean/p287_204.wav,data/voicebank_demand/train/noisy/p287_204.wav
p287_205,train,data/voicebank_demand/train/clean/p287_205.wav,data/voicebank_demand/train/noisy/p287_205.wav
p287_206,train,data/voicebank_demand/train/clean/p287_206.wav,data/voicebank_demand/train/noisy/p287_206.wav
p287_207,train,data/voicebank_demand/train/clean/p287_207.wav,data/voicebank_demand/train/noisy/p287_207.wav
p287_208,train,data/voicebank_demand/train/clean/p287_208.wav,data/voicebank_demand/train/noisy/p287_208.wav
p287_209,train,data/voicebank_demand/train/clean/p287_209.wav,data/voicebank_demand/train/noisy/p287_209.wav
p287_210,train,data/voicebank_demand/train/clean/p287_210.wav,data/voicebank_demand/train/noisy/p287_210.wav
p287_212,train,data/voicebank_demand/train/clean/p287_212.wav,data/voicebank_demand/train/noisy/p287_212.wav
p287_213,train,data/voicebank_demand/train/clean/p287_213.wav,data/voicebank_demand/train/noisy/p287_213.wav
p287_214,train,data/voicebank_demand/train/clean/p287_214.wav,data/voicebank_demand/train/noisy/p287_214.wav
p287_215,train,data/voicebank_demand/train/clean/p287_215.wav,data/voicebank_demand/train/noisy/p287_215.wav
p287_217,train,data/voicebank_demand/train/clean/p287_217.wav,data/voicebank_demand/train/noisy/p287_217.wav
p287_218,train,data/voicebank_demand/train/clean/p287_218.wav,data/voicebank_demand/train/noisy/p287_218.wav
p287_219,train,data/voicebank_demand/train/clean/p287_219.wav,data/voicebank_demand/train/noisy/p287_219.wav
p287_220,train,data/voicebank_demand/train/clean/p287_220.wav,data/voicebank_demand/train/noisy/p287_220.wav
p287_221,train,data/voicebank_demand/train/clean/p287_221.wav,data/voicebank_demand/train/noisy/p287_221.wav
p287_222,train,data/voicebank_demand/train/clean/p287_222.wav,data/voicebank_demand/train/noisy/p287_222.wav
p287_223,train,data/voicebank_demand/train/clean/p287_223.wav,data/voicebank_demand/train/noisy/p287_223.wav
p287_224,train,data/voicebank_demand/train/clean/p287_224.wav,data/voicebank_demand/train/noisy/p287_224.wav
p287_225,train,data/voicebank_demand/train/clean/p287_225.wav,data/voicebank_demand/train/noisy/p287_225.wav
p287_226,train,data/voicebank_demand/train/clean/p287_226.wav,data/voicebank_demand/train/noisy/p287_226.wav
p287_227,train,data/voicebank_demand/train/clean/p287_227.wav,data/voicebank_demand/train/noisy/p287_227.wav
p287_228,train,data/voicebank_demand/train/clean/p287_228.wav,data/voicebank_demand/train/noisy/p287_228.wav
p287_229,train,data/voicebank_demand/train/clean/p287_229.wav,data/voicebank_demand/train/noisy/p287_229.wav
p287_230,train,data/voicebank_demand/train/clean/p287_230.wav,data/voicebank_demand/train/noisy/p287_230.wav
p287_231,train,data/voicebank_demand/train/clean/p287_231.wav,data/voicebank_demand/train/noisy/p287_231.wav
p287_232,train,data/voicebank_demand/train/clean/p287_232.wav,data/voicebank_demand/train/noisy/p287_232.wav
p287_233,train,data/voicebank_demand/train/clean/p287_233.wav,data/voicebank_demand/train/noisy/p287_233.wav
p287_234,train,data/voicebank_demand/train/clean/p287_234.wav,data/voicebank_demand/train/noisy/p287_234.wav
p287_235,train,data/voicebank_demand/train/clean/p287_235.wav,data/voicebank_demand/train/noisy/p287_235.wav
p287_236,train,data/voicebank_demand/train/clean/p287_236.wav,data/voicebank_demand/train/noisy/p287_236.wav
p287_237,train,data/voicebank_demand/train/clean/p287_237.wav,data/voicebank_demand/train/noisy/p287_237.wav
p287_238,train,data/voicebank_demand/train/clean/p287_238.wav,data/voicebank_demand/train/noisy/p287_238.wav
p287_239,train,data/voicebank_demand/train/clean/p287_239.wav,data/voicebank_demand/train/noisy/p287_239.wav
p287_240,train,data/voicebank_demand/train/clean/p287_240.wav,data/voicebank_demand/train/noisy/p287_240.wav
p287_241,train,data/voicebank_demand/train/clean/p287_241.wav,data/voicebank_demand/train/noisy/p287_241.wav
p287_242,train,data/voicebank_demand/train/clean/p287_242.wav,data/voicebank_demand/train/noisy/p287_242.wav
p287_243,train,data/voicebank_demand/train/clean/p287_243.wav,data/voicebank_demand/train/noisy/p287_243.wav
p287_245,train,data/voicebank_demand/train/clean/p287_245.wav,data/voicebank_demand/train/noisy/p287_245.wav
p287_246,train,data/voicebank_demand/train/clean/p287_246.wav,data/voicebank_demand/train/noisy/p287_246.wav
p287_247,train,data/voicebank_demand/train/clean/p287_247.wav,data/voicebank_demand/train/noisy/p287_247.wav
p287_248,train,data/voicebank_demand/train/clean/p287_248.wav,data/voicebank_demand/train/noisy/p287_248.wav
p287_249,train,data/voicebank_demand/train/clean/p287_249.wav,data/voicebank_demand/train/noisy/p287_249.wav
p287_250,train,data/voicebank_demand/train/clean/p287_250.wav,data/voicebank_demand/train/noisy/p287_250.wav
p287_251,train,data/voicebank_demand/train/clean/p287_251.wav,data/voicebank_demand/train/noisy/p287_251.wav
p287_252,train,data/voicebank_demand/train/clean/p287_252.wav,data/voicebank_demand/train/noisy/p287_252.wav
p287_253,train,data/voicebank_demand/train/clean/p287_253.wav,data/voicebank_demand/train/noisy/p287_253.wav
p287_254,train,data/voicebank_demand/train/clean/p287_254.wav,data/voicebank_demand/train/noisy/p287_254.wav
p287_255,train,data/voicebank_demand/train/clean/p287_255.wav,data/voicebank_demand/train/noisy/p287_255.wav
p287_256,train,data/voicebank_demand/train/clean/p287_256.wav,data/voicebank_demand/train/noisy/p287_256.wav
p287_257,train,data/voicebank_demand/train/clean/p287_257.wav,data/voicebank_demand/train/noisy/p287_257.wav
p287_258,train,data/voicebank_demand/train/clean/p287_258.wav,data/voicebank_demand/train/noisy/p287_258.wav
p287_259,train,data/voicebank_demand/train/clean/p287_259.wav,data/voicebank_demand/train/noisy/p287_259.wav
p287_260,train,data/voicebank_demand/train/clean/p287_260.wav,data/voicebank_demand/train/noisy/p287_260.wav
p287_261,train,data/voicebank_demand/train/clean/p287_261.wav,data/voicebank_demand/train/noisy/p287_261.wav
p287_262,train,data/voicebank_demand/train/clean/p287_262.wav,data/voicebank_demand/train/noisy/p287_262.wav
p287_263,train,data/voicebank_demand/train/clean/p287_263.wav,data/voicebank_demand/train/noisy/p287_263.wav
p287_264,train,data/voicebank_demand/train/clean/p287_264.wav,data/voicebank_demand/train/noisy/p287_264.wav
p287_265,train,data/voicebank_demand/train/clean/p287_265.wav,data/voicebank_demand/train/noisy/p287_265.wav
p287_266,train,data/voicebank_demand/train/clean/p287_266.wav,data/voicebank_demand/train/noisy/p287_266.wav
p287_267,train,data/voicebank_demand/train/clean/p287_267.wav,data/voicebank_demand/train/noisy/p287_267.wav
p287_268,train,data/voicebank_demand/train/clean/p287_268.wav,data/voicebank_demand/train/noisy/p287_268.wav
p287_269,train,data/voicebank_demand/train/clean/p287_269.wav,data/voicebank_demand/train/noisy/p287_269.wav
p287_270,train,data/voicebank_demand/train/clean/p287_270.wav,data/voicebank_demand/train/noisy/p287_270.wav
p287_271,train,data/voicebank_demand/train/clean/p287_271.wav,data/voicebank_demand/train/noisy/p287_271.wav
p287_272,train,data/voicebank_demand/train/clean/p287_272.wav,data/voicebank_demand/train/noisy/p287_272.wav
p287_273,train,data/voicebank_demand/train/clean/p287_273.wav,data/voicebank_demand/train/noisy/p287_273.wav
p287_274,train,data/voicebank_demand/train/clean/p287_274.wav,data/voicebank_demand/train/noisy/p287_274.wav
p287_275,train,data/voicebank_demand/train/clean/p287_275.wav,data/voicebank_demand/train/noisy/p287_275.wav
p287_276,train,data/voicebank_demand/train/clean/p287_276.wav,data/voicebank_demand/train/noisy/p287_276.wav
p287_277,train,data/voicebank_demand/train/clean/p287_277.wav,data/voicebank_demand/train/noisy/p287_277.wav
p287_278,train,data/voicebank_demand/train/clean/p287_278.wav,data/voicebank_demand/train/noisy/p287_278.wav
p287_279,train,data/voicebank_demand/train/clean/p287_279.wav,data/voicebank_demand/train/noisy/p287_279.wav
p287_280,train,data/voicebank_demand/train/clean/p287_280.wav,data/voicebank_demand/train/noisy/p287_280.wav
p287_281,train,data/voicebank_demand/train/clean/p287_281.wav,data/voicebank_demand/train/noisy/p287_281.wav
p287_282,train,data/voicebank_demand/train/clean/p287_282.wav,data/voicebank_demand/train/noisy/p287_282.wav
p287_283,train,data/voicebank_demand/train/clean/p287_283.wav,data/voicebank_demand/train/noisy/p287_283.wav
p287_284,train,data/voicebank_demand/train/clean/p287_284.wav,data/voicebank_demand/train/noisy/p287_284.wav
p287_285,train,data/voicebank_demand/train/clean/p287_285.wav,data/voicebank_demand/train/noisy/p287_285.wav
p287_286,train,data/voicebank_demand/train/clean/p287_286.wav,data/voicebank_demand/train/noisy/p287_286.wav
p287_287,train,data/voicebank_demand/train/clean/p287_287.wav,data/voicebank_demand/train/noisy/p287_287.wav
p287_288,train,data/voicebank_demand/train/clean/p287_288.wav,data/voicebank_demand/train/noisy/p287_288.wav
p287_289,train,data/voicebank_demand/train/clean/p287_289.wav,data/voicebank_demand/train/noisy/p287_289.wav
p287_290,train,data/voicebank_demand/train/clean/p287_290.wav,data/voicebank_demand/train/noisy/p287_290.wav
p287_291,train,data/voicebank_demand/train/clean/p287_291.wav,data/voicebank_demand/train/noisy/p287_291.wav
p287_292,train,data/voicebank_demand/train/clean/p287_292.wav,data/voicebank_demand/train/noisy/p287_292.wav
p287_293,train,data/voicebank_demand/train/clean/p287_293.wav,data/voicebank_demand/train/noisy/p287_293.wav
p287_294,train,data/voicebank_demand/train/clean/p287_294.wav,data/voicebank_demand/train/noisy/p287_294.wav
p287_295,train,data/voicebank_demand/train/clean/p287_295.wav,data/voicebank_demand/train/noisy/p287_295.wav
p287_296,train,data/voicebank_demand/train/clean/p287_296.wav,data/voicebank_demand/train/noisy/p287_296.wav
p287_297,train,data/voicebank_demand/train/clean/p287_297.wav,data/voicebank_demand/train/noisy/p287_297.wav
p287_298,train,data/voicebank_demand/train/clean/p287_298.wav,data/voicebank_demand/train/noisy/p287_298.wav
p287_299,train,data/voicebank_demand/train/clean/p287_299.wav,data/voicebank_demand/train/noisy/p287_299.wav
p287_300,train,data/voicebank_demand/train/clean/p287_300.wav,data/voicebank_demand/train/noisy/p287_300.wav
p287_301,train,data/voicebank_demand/train/clean/p287_301.wav,data/voicebank_demand/train/noisy/p287_301.wav
p287_302,train,data/voicebank_demand/train/clean/p287_302.wav,data/voicebank_demand/train/noisy/p287_302.wav
p287_303,train,data/voicebank_demand/train/clean/p287_303.wav,data/voicebank_demand/train/noisy/p287_303.wav
p287_304,train,data/voicebank_demand/train/clean/p287_304.wav,data/voicebank_demand/train/noisy/p287_304.wav
p287_305,train,data/voicebank_demand/train/clean/p287_305.wav,data/voicebank_demand/train/noisy/p287_305.wav
p287_306,train,data/voicebank_demand/train/clean/p287_306.wav,data/voicebank_demand/train/noisy/p287_306.wav
p287_307,train,data/voicebank_demand/train/clean/p287_307.wav,data/voicebank_demand/train/noisy/p287_307.wav
p287_308,train,data/voicebank_demand/train/clean/p287_308.wav,data/voicebank_demand/train/noisy/p287_308.wav
p287_309,train,data/voicebank_demand/train/clean/p287_309.wav,data/voicebank_demand/train/noisy/p287_309.wav
p287_310,train,data/voicebank_demand/train/clean/p287_310.wav,data/voicebank_demand/train/noisy/p287_310.wav
p287_311,train,data/voicebank_demand/train/clean/p287_311.wav,data/voicebank_demand/train/noisy/p287_311.wav
p287_312,train,data/voicebank_demand/train/clean/p287_312.wav,data/voicebank_demand/train/noisy/p287_312.wav
p287_313,train,data/voicebank_demand/train/clean/p287_313.wav,data/voicebank_demand/train/noisy/p287_313.wav
p287_314,train,data/voicebank_demand/train/clean/p287_314.wav,data/voicebank_demand/train/noisy/p287_314.wav
p287_315,train,data/voicebank_demand/train/clean/p287_315.wav,data/voicebank_demand/train/noisy/p287_315.wav
p287_316,train,data/voicebank_demand/train/clean/p287_316.wav,data/voicebank_demand/train/noisy/p287_316.wav
p287_317,train,data/voicebank_demand/train/clean/p287_317.wav,data/voicebank_demand/train/noisy/p287_317.wav
p287_318,train,data/voicebank_demand/train/clean/p287_318.wav,data/voicebank_demand/train/noisy/p287_318.wav
p287_319,train,data/voicebank_demand/train/clean/p287_319.wav,data/voicebank_demand/train/noisy/p287_319.wav
p287_320,train,data/voicebank_demand/train/clean/p287_320.wav,data/voicebank_demand/train/noisy/p287_320.wav
p287_321,train,data/voicebank_demand/train/clean/p287_321.wav,data/voicebank_demand/train/noisy/p287_321.wav
p287_322,train,data/voicebank_demand/train/clean/p287_322.wav,data/voicebank_demand/train/noisy/p287_322.wav
p287_323,train,data/voicebank_demand/train/clean/p287_323.wav,data/voicebank_demand/train/noisy/p287_323.wav
p287_324,train,data/voicebank_demand/train/clean/p287_324.wav,data/voicebank_demand/train/noisy/p287_324.wav
p287_325,train,data/voicebank_demand/train/clean/p287_325.wav,data/voicebank_demand/train/noisy/p287_325.wav
p287_326,train,data/voicebank_demand/train/clean/p287_326.wav,data/voicebank_demand/train/noisy/p287_326.wav
p287_327,train,data/voicebank_demand/train/clean/p287_327.wav,data/voicebank_demand/train/noisy/p287_327.wav
p287_328,train,data/voicebank_demand/train/clean/p287_328.wav,data/voicebank_demand/train/noisy/p287_328.wav
p287_329,train,data/voicebank_demand/train/clean/p287_329.wav,data/voicebank_demand/train/noisy/p287_329.wav
p287_330,train,data/voicebank_demand/train/clean/p287_330.wav,data/voicebank_demand/train/noisy/p287_330.wav
p287_331,train,data/voicebank_demand/train/clean/p287_331.wav,data/voicebank_demand/train/noisy/p287_331.wav
p287_332,train,data/voicebank_demand/train/clean/p287_332.wav,data/voicebank_demand/train/noisy/p287_332.wav
p287_333,train,data/voicebank_demand/train/clean/p287_333.wav,data/voicebank_demand/train/noisy/p287_333.wav
p287_334,train,data/voicebank_demand/train/clean/p287_334.wav,data/voicebank_demand/train/noisy/p287_334.wav
p287_335,train,data/voicebank_demand/train/clean/p287_335.wav,data/voicebank_demand/train/noisy/p287_335.wav
p287_336,train,data/voicebank_demand/train/clean/p287_336.wav,data/voicebank_demand/train/noisy/p287_336.wav
p287_337,train,data/voicebank_demand/train/clean/p287_337.wav,data/voicebank_demand/train/noisy/p287_337.wav
p287_338,train,data/voicebank_demand/train/clean/p287_338.wav,data/voicebank_demand/train/noisy/p287_338.wav
p287_339,train,data/voicebank_demand/train/clean/p287_339.wav,data/voicebank_demand/train/noisy/p287_339.wav
p287_340,train,data/voicebank_demand/train/clean/p287_340.wav,data/voicebank_demand/train/noisy/p287_340.wav
p287_341,train,data/voicebank_demand/train/clean/p287_341.wav,data/voicebank_demand/train/noisy/p287_341.wav
p287_342,train,data/voicebank_demand/train/clean/p287_342.wav,data/voicebank_demand/train/noisy/p287_342.wav
p287_343,train,data/voicebank_demand/train/clean/p287_343.wav,data/voicebank_demand/train/noisy/p287_343.wav
p287_344,train,data/voicebank_demand/train/clean/p287_344.wav,data/voicebank_demand/train/noisy/p287_344.wav
p287_345,train,data/voicebank_demand/train/clean/p287_345.wav,data/voicebank_demand/train/noisy/p287_345.wav
p287_346,train,data/voicebank_demand/train/clean/p287_346.wav,data/voicebank_demand/train/noisy/p287_346.wav
p287_347,train,data/voicebank_demand/train/clean/p287_347.wav,data/voicebank_demand/train/noisy/p287_347.wav
p287_348,train,data/voicebank_demand/train/clean/p287_348.wav,data/voicebank_demand/train/noisy/p287_348.wav
p287_349,train,data/voicebank_demand/train/clean/p287_349.wav,data/voicebank_demand/train/noisy/p287_349.wav
p287_350,train,data/voicebank_demand/train/clean/p287_350.wav,data/voicebank_demand/train/noisy/p287_350.wav
p287_351,train,data/voicebank_demand/train/clean/p287_351.wav,data/voicebank_demand/train/noisy/p287_351.wav
p287_352,train,data/voicebank_demand/train/clean/p287_352.wav,data/voicebank_demand/train/noisy/p287_352.wav
p287_353,train,data/voicebank_demand/train/clean/p287_353.wav,data/voicebank_demand/train/noisy/p287_353.wav
p287_354,train,data/voicebank_demand/train/clean/p287_354.wav,data/voicebank_demand/train/noisy/p287_354.wav
p287_355,train,data/voicebank_demand/train/clean/p287_355.wav,data/voicebank_demand/train/noisy/p287_355.wav
p287_356,train,data/voicebank_demand/train/clean/p287_356.wav,data/voicebank_demand/train/noisy/p287_356.wav
p287_357,train,data/voicebank_demand/train/clean/p287_357.wav,data/voicebank_demand/train/noisy/p287_357.wav
p287_358,train,data/voicebank_demand/train/clean/p287_358.wav,data/voicebank_demand/train/noisy/p287_358.wav
p287_359,train,data/voicebank_demand/train/clean/p287_359.wav,data/voicebank_demand/train/noisy/p287_359.wav
p287_360,train,data/voicebank_demand/train/clean/p287_360.wav,data/voicebank_demand/train/noisy/p287_360.wav
p287_361,train,data/voicebank_demand/train/clean/p287_361.wav,data/voicebank_demand/train/noisy/p287_361.wav
p287_362,train,data/voicebank_demand/train/clean/p287_362.wav,data/voicebank_demand/train/noisy/p287_362.wav
p287_363,train,data/voicebank_demand/train/clean/p287_363.wav,data/voicebank_demand/train/noisy/p287_363.wav
p287_364,train,data/voicebank_demand/train/clean/p287_364.wav,data/voicebank_demand/train/noisy/p287_364.wav
p287_365,train,data/voicebank_demand/train/clean/p287_365.wav,data/voicebank_demand/train/noisy/p287_365.wav
p287_366,train,data/voicebank_demand/train/clean/p287_366.wav,data/voicebank_demand/train/noisy/p287_366.wav
p287_367,train,data/voicebank_demand/train/clean/p287_367.wav,data/voicebank_demand/train/noisy/p287_367.wav
p287_368,train,data/voicebank_demand/train/clean/p287_368.wav,data/voicebank_demand/train/noisy/p287_368.wav
p287_369,train,data/voicebank_demand/train/clean/p287_369.wav,data/voicebank_demand/train/noisy/p287_369.wav
p287_370,train,data/voicebank_demand/train/clean/p287_370.wav,data/voicebank_demand/train/noisy/p287_370.wav
p287_371,train,data/voicebank_demand/train/clean/p287_371.wav,data/voicebank_demand/train/noisy/p287_371.wav
p287_372,train,data/voicebank_demand/train/clean/p287_372.wav,data/voicebank_demand/train/noisy/p287_372.wav
p287_373,train,data/voicebank_demand/train/clean/p287_373.wav,data/voicebank_demand/train/noisy/p287_373.wav
p287_374,train,data/voicebank_demand/train/clean/p287_374.wav,data/voicebank_demand/train/noisy/p287_374.wav
p287_375,train,data/voicebank_demand/train/clean/p287_375.wav,data/voicebank_demand/train/noisy/p287_375.wav
p287_376,train,data/voicebank_demand/train/clean/p287_376.wav,data/voicebank_demand/train/noisy/p287_376.wav
p287_377,train,data/voicebank_demand/train/clean/p287_377.wav,data/voicebank_demand/train/noisy/p287_377.wav
p287_378,train,data/voicebank_demand/train/clean/p287_378.wav,data/voicebank_demand/train/noisy/p287_378.wav
p287_379,train,data/voicebank_demand/train/clean/p287_379.wav,data/voicebank_demand/train/noisy/p287_379.wav
p287_380,train,data/voicebank_demand/train/clean/p287_380.wav,data/voicebank_demand/train/noisy/p287_380.wav
p287_381,train,data/voicebank_demand/train/clean/p287_381.wav,data/voicebank_demand/train/noisy/p287_381.wav
p287_382,train,data/voicebank_demand/train/clean/p287_382.wav,data/voicebank_demand/train/noisy/p287_382.wav
p287_383,train,data/voicebank_demand/train/clean/p287_383.wav,data/voicebank_demand/train/noisy/p287_383.wav
p287_384,train,data/voicebank_demand/train/clean/p287_384.wav,data/voicebank_demand/train/noisy/p287_384.wav
p287_385,train,data/voicebank_demand/train/clean/p287_385.wav,data/voicebank_demand/train/noisy/p287_385.wav
p287_386,train,data/voicebank_demand/train/clean/p287_386.wav,data/voicebank_demand/train/noisy/p287_386.wav
p287_387,train,data/voicebank_demand/train/clean/p287_387.wav,data/voicebank_demand/train/noisy/p287_387.wav
p287_388,train,data/voicebank_demand/train/clean/p287_388.wav,data/voicebank_demand/train/noisy/p287_388.wav
p287_389,train,data/voicebank_demand/train/clean/p287_389.wav,data/voicebank_demand/train/noisy/p287_389.wav
p287_390,train,data/voicebank_demand/train/clean/p287_390.wav,data/voicebank_demand/train/noisy/p287_390.wav
p287_391,train,data/voicebank_demand/train/clean/p287_391.wav,data/voicebank_demand/train/noisy/p287_391.wav
p287_392,train,data/voicebank_demand/train/clean/p287_392.wav,data/voicebank_demand/train/noisy/p287_392.wav
p287_393,train,data/voicebank_demand/train/clean/p287_393.wav,data/voicebank_demand/train/noisy/p287_393.wav
p287_394,train,data/voicebank_demand/train/clean/p287_394.wav,data/voicebank_demand/train/noisy/p287_394.wav
p287_395,train,data/voicebank_demand/train/clean/p287_395.wav,data/voicebank_demand/train/noisy/p287_395.wav
p287_396,train,data/voicebank_demand/train/clean/p287_396.wav,data/voicebank_demand/train/noisy/p287_396.wav
p287_397,train,data/voicebank_demand/train/clean/p287_397.wav,data/voicebank_demand/train/noisy/p287_397.wav
p287_398,train,data/voicebank_demand/train/clean/p287_398.wav,data/voicebank_demand/train/noisy/p287_398.wav
p287_399,train,data/voicebank_demand/train/clean/p287_399.wav,data/voicebank_demand/train/noisy/p287_399.wav
p287_400,train,data/voicebank_demand/train/clean/p287_400.wav,data/voicebank_demand/train/noisy/p287_400.wav
p287_401,train,data/voicebank_demand/train/clean/p287_401.wav,data/voicebank_demand/train/noisy/p287_401.wav
p287_402,train,data/voicebank_demand/train/clean/p287_402.wav,data/voicebank_demand/train/noisy/p287_402.wav
p287_403,train,data/voicebank_demand/train/clean/p287_403.wav,data/voicebank_demand/train/noisy/p287_403.wav
p287_404,train,data/voicebank_demand/train/clean/p287_404.wav,data/voicebank_demand/train/noisy/p287_404.wav
p287_405,train,data/voicebank_demand/train/clean/p287_405.wav,data/voicebank_demand/train/noisy/p287_405.wav
p287_406,train,data/voicebank_demand/train/clean/p287_406.wav,data/voicebank_demand/train/noisy/p287_406.wav
